Details for Sum of price - terms: jackets,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,url,name,description,price,currency,terms,section,season,material,origin
204271,End-cap,No,clothing,No,767,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070314.html,KNIT SEMI-SHEER KNIT SHIRT LIMITED EDITION BEIGE,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,59.95,USD,jackets,WOMAN,Autumn,Wool,India
204272,Aisle,No,clothing,No,701,Zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,SATIN SOFT JEWEL SWEATER GREY,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,35.95,USD,jackets,MAN,Autumn,Acrylic,China
204273,Front of Store,No,clothing,No,742,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html,QUILTED FAUX SUEDE OVERSHIRT BEIGE,Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,45.99,USD,jackets,MAN,Autumn,Cotton,Turkey
204274,Aisle,Yes,clothing,No,1397,Zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,STRETCH FAUX SUEDE JACKET STONE,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,40.99,USD,jackets,WOMAN,Spring,Cotton,Brazil
204275,Aisle,No,clothing,Yes,789,Zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,REGULAR GATHERED WAIST KNIT SWEATER OLIVE,Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,44.99,USD,jackets,MAN,Winter,Wool Blend,India
215651,Aisle,No,clothing,No,856,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,RIBBED SUEDE FISHERMAN SANDALS BURGUNDY,Sweater made with 31% wool. Round neck and long sleeves. Rib trim.,25.99,USD,jackets,MAN,Spring,Wool Blend,Cambodia
204277,End-cap,No,clothing,No,938,Zara,https://www.zara.com/us/en/puffer-jacket-with-pouch-pocket-p00155401.html,PLEATED BRAIDED COLOR BLOCK SWEATER SAND,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.,29.99,USD,jackets,WOMAN,Autumn,Wool,Portugal
204278,End-cap,Yes,clothing,Yes,1423,Zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,HIGH-WAIST QUILTED STRUCTURED OVERSHIRT ECRU,Straight fit blazer. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Central back vent at hem. Front button closure.,49.99,USD,jackets,WOMAN,Autumn,Cotton,Spain
204279,End-cap,Yes,clothing,No,1540,Zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html,UTILITY STRETCH POCKET OVERSHIRT ECRU,Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.,29.95,USD,jackets,WOMAN,Spring,Linen,India
204280,Front of Store,Yes,clothing,Yes,1548,Zara,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html,FAUX LEATHER PUFFER JACKET OLIVE,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,23.99,USD,jackets,WOMAN,Autumn,Wool,Turkey
215650,Aisle,No,clothing,No,867,Zara,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html,SATIN EMBROIDERED PATCH JACKET STONE,Jacket made of faux leather fabric. Lapel collar with snap button details. Long sleeves with zip cuffs. Front zip pockets at chest and hip. Interior pocket. Asymmetric front closure with metal zipper.,25.99,USD,jackets,MAN,Spring,Satin,Morocco
204282,Front of Store,Yes,clothing,Yes,1613,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,SLIM TEXTURED SWEATER IVORY,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,14.99,USD,jackets,MAN,Winter,Wool Blend,Bangladesh
204283,Aisle,No,clothing,No,775,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,RIBBED FAUX SUEDE OVERSHIRT CHARCOAL,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,59.99,USD,jackets,WOMAN,Spring,Cotton,Cambodia
215649,Aisle,No,clothing,No,860,Zara,https://www.zara.com/us/en/suede-sneakers-p12216320.html,QUILTED STRETCH SUIT JACKET SKY BLUE,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,69.99,USD,jackets,WOMAN,Spring,Cotton,Morocco
215648,Aisle,No,clothing,Yes,1045,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p06318411.html,PLEATED OVERSIZED KNIT SWEATER KHAKI,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,16.99,USD,jackets,WOMAN,Winter,Wool,China
204286,End-cap,Yes,clothing,Yes,1601,Zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,KNIT TEXTURED DENIM JACKET LIMITED EDITION STONE,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,19.95,USD,jackets,WOMAN,Winter,Polyester,China
204287,Front of Store,No,clothing,No,1012,Zara,https://www.zara.com/us/en/plaid-tie-dye-overshirt-p01063313.html,TECHNICAL OVERSHIRT BROWN,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,28.99,USD,jackets,WOMAN,Winter,Polyester,Spain
204288,Aisle,No,clothing,Yes,1072,Zara,https://www.zara.com/us/en/overshirt-p00706623.html,HIGH-WAIST TECHNICAL OVERSHIRT BEIGE,Puffer jacket with high collar and adjustable hood. Long sleeves with interior rib cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,20.99,USD,jackets,WOMAN,Winter,Wool Blend,Portugal
204289,Aisle,No,clothing,Yes,798,Zara,https://www.zara.com/us/en/acid-wash-denim-jacket-p06688401.html,TAILORED BOUCLE TEXTURED VEST IVORY,Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,35.99,USD,jackets,WOMAN,Autumn,Polyester,Brazil
215644,Aisle,Yes,clothing,Yes,1372,Zara,https://www.zara.com/us/en/woven-leather-slides-p12708320.html,RIBBED PLAID TIE DYE OVERSHIRT BEIGE,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,49.99,USD,jackets,WOMAN,Spring,Linen,Bangladesh
204291,End-cap,No,clothing,No,715,Zara,https://www.zara.com/us/en/pocket-denim-jacket-p00840482.html,STRAIGHT SUIT JACKET IVORY,Jacket made of faux leather fabric. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,59.99,USD,jackets,MAN,Spring,Viscose,Turkey
204292,Aisle,Yes,clothing,Yes,1098,Zara,https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html,DOUBLE-BREASTED COTTON JACKET IVORY,Woven V-neckline long sleeve sweater. Asymmetric hem.,60.95,USD,jackets,MAN,Autumn,Wool Blend,India
215643,End-cap,No,clothing,No,756,Zara,https://www.zara.com/us/en/paint-print-overshirt-p05320305.html,RIBBED TOPSTITCH SNEAKERS GREY,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,39.99,USD,jackets,WOMAN,Autumn,Cotton,Portugal
215641,Front of Store,Yes,clothing,Yes,1088,Zara,https://www.zara.com/us/en/suit-jacket-p04303266.html,UTILITY BASIC PUFFER JACKET,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,76.99,USD,jackets,MAN,Autumn,Polyester,India
215640,Front of Store,No,clothing,Yes,1166,Zara,https://www.zara.com/us/en/structured-text-t-shirt-p00761434.html,LINEN MIXED COLLAR JACKET WHITE,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,31.99,USD,jackets,WOMAN,Summer,Linen,China
215639,End-cap,No,clothing,No,856,Zara,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html,LINEN CABLE KNIT METALLIC SWEATER SKY BLUE,Regular fit T-shirt. Round neck and short sleeves.,89.99,USD,jackets,WOMAN,Summer,Linen,China
204297,Aisle,No,clothing,Yes,865,Zara,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,DOUBLE-BREASTED HIGH COLLAR KNIT SWEATER SKY BLUE,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,84.99,USD,jackets,MAN,Winter,Polyester,Bangladesh
204298,Front of Store,Yes,clothing,Yes,1354,Zara,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html,DOUBLE-BREASTED BOMBER JACKET BLACK,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,33.99,USD,jackets,WOMAN,Spring,Polyester,Bangladesh
204299,Aisle,No,clothing,Yes,679,Zara,https://www.zara.com/us/en/cropped-overshirt-p04432403.html,EMBROIDERED SUEDE JACKET GREY,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.,79.99,USD,jackets,MAN,Spring,Cotton,Turkey
215638,Aisle,No,clothing,No,784,Zara,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html,REGULAR ZIPPERED JACKET ECRU,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,32.99,USD,jackets,MAN,Winter,Wool Blend,China
204301,Front of Store,No,clothing,Yes,924,Zara,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,ABSTRACT JACQUARD SWEATER KHAKI,Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.,66.99,USD,jackets,MAN,Winter,Polyester,Turkey
215636,Front of Store,No,clothing,No,703,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,RELAXED OVERSIZED BOMBER JACKET OLIVE,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,79.99,USD,jackets,MAN,Spring,Linen,Turkey
215635,Front of Store,No,clothing,Yes,867,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,RIBBED POCKET OVERSHIRT KHAKI,Jacket made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and side pockets at hip. Washed effect. Front zip closure.,49.95,USD,jackets,WOMAN,Autumn,Cotton,Morocco
215634,Aisle,No,clothing,Yes,824,Zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,PUFFER JACKET WITH POUCH POCKET SKY BLUE,Jacket made of suede. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.,29.99,USD,jackets,WOMAN,Autumn,Wool,Turkey
204305,Front of Store,No,clothing,No,729,Zara,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html,PLEATED SOFT JEWEL SWEATER TAUPE,Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,29.99,USD,jackets,MAN,Autumn,Wool,China
215633,Aisle,Yes,clothing,Yes,1338,Zara,https://www.zara.com/us/en/double-faced-jacket-p08281477.html,SUEDE STRAP SANDALS,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,35.99,USD,jackets,MAN,Spring,Cotton,Turkey
204307,Aisle,Yes,clothing,Yes,1379,Zara,https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html,STRUCTURED WOOL BLEND TEXTURED JACKET SAND,Flared jeans. Patch pockets with flaps at hip. Patch pocket appliqués at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.,31.99,USD,jackets,MAN,Winter,Acrylic,Bangladesh
215631,Front of Store,No,clothing,Yes,956,Zara,https://www.zara.com/us/en/high-collar-knit-sweater-p01509118.html,FAUX LEATHER BOMBER JACKET BEIGE,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,21.99,USD,jackets,WOMAN,Winter,Cotton,China
215629,Aisle,Yes,clothing,Yes,1407,Zara,https://www.zara.com/us/en/boucle-textured-jacket-p08491402.html,UTILITY KNIT SWEATER WITH PEARLS ECRU,Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.,17.95,USD,jackets,WOMAN,Autumn,Polyester,China
204310,Front of Store,Yes,clothing,Yes,1490,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html,STRUCTURED TEXT T-SHIRT STONE,Jacket made of faux suede fabric. Rib elastic collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,34.99,USD,jackets,MAN,Summer,Linen,Morocco
204311,Front of Store,Yes,clothing,No,1264,Zara,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html,HOODED TECHNICAL JACKET WHITE,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,39.95,USD,jackets,MAN,Spring,Linen,Turkey
204312,Aisle,Yes,clothing,No,1714,Zara,https://www.zara.com/us/en/pleated-wide-fit-jeans-p05862417.html,SLIM FLARED FIT CARGO JEANS OLIVE,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,25.99,USD,jackets,WOMAN,Winter,Denim,Morocco
215628,Aisle,No,clothing,Yes,980,Zara,https://www.zara.com/us/en/braided-color-block-sweater-p03284412.html,BELTED CONTRAST INTERIOR SWEATER BURGUNDY,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,42.99,USD,jackets,MAN,Winter,Wool,Cambodia
204314,End-cap,Yes,clothing,Yes,1518,Zara,https://www.zara.com/us/en/cropped-leather-jacket-p02521104.html,TEXTURED RIPPED STRAIGHT FIT JEANS BROWN,Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.,17.99,USD,jackets,MAN,Winter,Wool Blend,Portugal
204315,End-cap,Yes,clothing,No,1696,Zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,QUILTED HEART PRINT T-SHIRT GREY,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,19.99,USD,jackets,WOMAN,Summer,Linen,China
215627,Aisle,Yes,clothing,Yes,1404,Zara,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html,HIGH-WAIST SUEDE LACELESS SNEAKERS BLACK,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,24.95,USD,jackets,MAN,Spring,Polyester,India
204317,Aisle,No,clothing,No,865,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,CROPPED ACID WASH DENIM JACKET ECRU,Slip on sneakers. Made of leather with a suede finish. Upper in a combination of pieces. Chunky sole.,19.95,USD,jackets,MAN,Spring,Denim,Bangladesh
204318,End-cap,Yes,clothing,No,1218,Zara,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,STRUCTURED SUEDE RUNNING SNEAKERS GREY,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,39.95,USD,jackets,WOMAN,Spring,Cotton,Bangladesh
215626,Aisle,No,clothing,No,765,Zara,https://www.zara.com/us/en/double-faced-jacket-p08281477.html,OVERSHIRT OLIVE #3,Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.,95.99,USD,jackets,WOMAN,Winter,Wool Blend,Portugal
204320,End-cap,Yes,clothing,No,1443,Zara,https://www.zara.com/us/en/textured-sweater-p02893403.html,RIBBED PATCH BOMBER JACKET GREY,Jacket made of technical fabric with padded interior. High collar with foldable interior hood. Long sleeves with interior rib cuffs. Front pockets with hidden zip closure and interior pocket detail. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,33.99,USD,jackets,WOMAN,Winter,Polyester,Turkey
215623,End-cap,No,clothing,Yes,1004,Zara,https://www.zara.com/us/en/contrasting-patches-hooded-jacket-p03833400.html,DOUBLE-BREASTED CROPPED BOMBER JACKET LIMITED EDITION BLACK,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,15.99,USD,jackets,WOMAN,Spring,Cotton,Spain
204322,Aisle,Yes,clothing,No,1218,Zara,https://www.zara.com/us/en/embroidered-forest-jacket-p02795407.html,TEXTURED CONTRASTING COLLAR JACKET,Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.,68,USD,jackets,WOMAN,Winter,Wool Blend,Brazil
204323,End-cap,No,clothing,Yes,708,Zara,https://www.zara.com/us/en/pocket-puffer-jacket-p08281439.html,OVERSHIRT,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,79,USD,jackets,WOMAN,Spring,Linen,India
215621,End-cap,No,clothing,No,785,Zara,https://www.zara.com/us/en/suit-jacket-p04303266.html,PLEATED TEXTURED POCKET JACKET OLIVE,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,79.95,USD,jackets,WOMAN,Spring,Polyester,China
204325,Front of Store,No,clothing,No,916,Zara,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html,LINEN LIGHTWEIGHT BOMBER JACKET KHAKI,Woven V-neckline long sleeve sweater. Asymmetric hem.,78.95,USD,jackets,WOMAN,Summer,Linen Blend,China
204326,End-cap,No,clothing,No,796,Zara,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html,DOUBLE-BREASTED CONTRAST TOPSTITCHING CROP KNIT SWEATER SAND,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,52.99,USD,jackets,MAN,Winter,Wool,China
215619,End-cap,Yes,clothing,No,1658,Zara,https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html,STRUCTURED WOOL BLEND JACKET CHARCOAL,Jacket with lightly padded interior. Contrasting lapel collar. Long sleeves with buttoned cuffs. Washed effect. Double welt pockets at chest and hip. Front zip closure.,22.99,USD,jackets,MAN,Winter,Acrylic,China
204328,Aisle,Yes,clothing,No,1461,Zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,SLIM KNIT V-NECK SWEATER NAVY,Jacket made of cotton and linen blend fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Elastic hem. Front zip closure.,37.95,USD,jackets,WOMAN,Spring,Linen,Bangladesh
215618,Front of Store,Yes,clothing,Yes,1646,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,BELTED FLARED FIT CARGO JEANS SAND,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,15.95,USD,jackets,WOMAN,Spring,Linen,Turkey
204330,Aisle,Yes,clothing,No,1277,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p03918420.html,KNIT RAISED TEXT T-SHIRT LIMITED EDITION BROWN,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,20.95,USD,jackets,MAN,Spring,Cotton,Morocco
215616,Aisle,No,clothing,No,913,Zara,https://www.zara.com/us/en/faux-suede-jacket-p03548689.html,DOUBLE-BREASTED STRETCH SUIT JACKET NAVY,Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,19.99,USD,jackets,WOMAN,Autumn,Polyester,China
215614,Front of Store,Yes,clothing,No,1502,Zara,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html,CROPPED BASIC 100% WOOL SWEATER STONE,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,18.95,USD,jackets,WOMAN,Winter,Wool,China
215613,End-cap,No,clothing,Yes,932,Zara,https://www.zara.com/us/en/cropped-leather-jacket-p02521104.html,SATIN BAGGY FIT JEANS LIMITED EDITION GREY,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,25.95,USD,jackets,MAN,Autumn,Wool,Turkey
204334,Front of Store,Yes,clothing,No,1511,Zara,https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html,PLEATED MIXED COLLAR JACKET BROWN,Oversized cropped jacket. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at waist ad interior pocket. Front button closure.,32,USD,jackets,WOMAN,Spring,Polyester,Pakistan
204335,Aisle,Yes,clothing,Yes,1474,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,STRETCH BOUCLÉ TEXTURED JACKET GREY,Woven V-neckline long sleeve sweater. Asymmetric hem.,13.95,USD,jackets,WOMAN,Autumn,Wool Blend,China
204336,Front of Store,Yes,clothing,Yes,1249,Zara,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html,TEXTURED DENIM JACKET LIMITED EDITION GREY,Round neck long sleeve full cut sweater. Rib trim.,24.95,USD,jackets,MAN,Autumn,Wool Blend,Turkey
204337,Front of Store,No,clothing,Yes,839,Zara,https://www.zara.com/us/en/viscose-blend-knit-t-shirt-p00693401.html,REGULAR UTILITY POCKET JACKET IVORY,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,35,USD,jackets,WOMAN,Autumn,Viscose,Morocco
204338,Aisle,Yes,clothing,Yes,1649,Zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,BELTED JACQUARD DENIM JACKET ECRU,Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.,18.95,USD,jackets,MAN,Winter,Denim,Brazil
215612,Front of Store,Yes,clothing,Yes,1216,Zara,https://www.zara.com/us/en/faux-leather-bomber-jacket-p08281667.html,TEXTURED POCKET JACKET OLIVE,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,16.95,USD,jackets,MAN,Spring,Denim,Morocco
204340,Aisle,Yes,clothing,Yes,1332,Zara,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html,SLIM FAUX LEATHER JACKET CHARCOAL,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,30.95,USD,jackets,MAN,Spring,Linen,China
215611,Front of Store,Yes,clothing,Yes,1405,Zara,https://www.zara.com/us/en/suede-jacket-p02521102.html,RIBBED TEXTURED SWEATER BLACK,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,31.99,USD,jackets,WOMAN,Autumn,Wool,India
215609,Front of Store,Yes,clothing,No,1643,Zara,https://www.zara.com/us/en/knit-pearl-sweater-p04331165.html,ASYMMETRICAL WOOL AND SILK BLEND SWEATER NAVY #4,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Side hidden in-seam pockets. Front button closure.,13.99,USD,jackets,WOMAN,Winter,Wool,India
215607,Aisle,No,clothing,Yes,962,Zara,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html,KNIT SWEATER WITH PEARLS ECRU #3,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,17.99,USD,jackets,WOMAN,Winter,Wool,Morocco
215606,Front of Store,Yes,clothing,Yes,1282,Zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,TAILORED QUILTED STRUCTURED OVERSHIRT WHITE,Jacket made of textured fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and hidden pockets at hip. Side vents at hem. Front button closure.,67.95,USD,jackets,WOMAN,Spring,Linen,China
215605,Aisle,No,clothing,No,915,Zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,STRETCH PURL KNIT SWEATER GREY,Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.,19.95,USD,jackets,WOMAN,Autumn,Wool Blend,China
204346,Aisle,No,clothing,No,971,Zara,https://www.zara.com/us/en/printed-cropped-fit-shirt-limited-edition-p06224490.html,SATIN HEART PRINT T-SHIRT BLACK,Round neck long sleeve sweater. Fitted waist with side ruching.,39.99,USD,jackets,WOMAN,Summer,Linen Blend,Bangladesh
204347,Front of Store,No,clothing,No,752,Zara,https://www.zara.com/us/en/bomber-jacket-p06318502.html,SLIM FLEECE OVERSHIRT BURGUNDY,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,45,USD,jackets,WOMAN,Autumn,Cotton,Brazil
204348,Front of Store,Yes,clothing,Yes,1346,Zara,https://www.zara.com/us/en/lightweight-puffer-jacket-p04302520.html,HIGH-WAIST POCKET PUFFER JACKET WHITE,Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.,62.99,USD,jackets,WOMAN,Winter,Wool,Vietnam
215604,Aisle,No,clothing,No,831,Zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,SATIN ACID WASH DENIM JACKET BURGUNDY,Jacket made of denim fabric with padded interior. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Elastic hem. All-over contrasting topstitching details. Front zip closure.,29.99,USD,jackets,WOMAN,Autumn,Cotton,China
204350,End-cap,Yes,clothing,Yes,1487,Zara,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,WOOL BLEND KNIT SWEATER IVORY,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,52.99,USD,jackets,MAN,Winter,Wool,China
204351,Front of Store,No,clothing,No,680,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,TOPSTITCH SNEAKERS BROWN,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,59.95,USD,jackets,MAN,Autumn,Cotton,Spain
